lcl|ORF476_fragment12:23216:23419,WP_240795069.1,47.059,51,27,0,17,67,27,77,2.73e-08,58.5,74.51
lcl|ORF476_fragment12:23216:23419,WP_258555769.1,53.061,49,23,0,17,65,37,85,2.84e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_255454467.1,53.061,49,23,0,17,65,37,85,2.90e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_258556781.1,53.061,49,23,0,17,65,37,85,2.96e-08,57.4,73.47
lcl|ORF476_fragment12:23216:23419,WP_189428647.1,55.102,49,22,0,19,67,6,54,3.09e-08,58.5,73.47
lcl|ORF476_fragment12:23216:23419,WP_055307451.1,53.061,49,23,0,19,67,6,54,3.21e-08,58.5,73.47
lcl|ORF476_fragment12:23216:23419,WP_072814385.1,47.059,51,27,0,17,67,27,77,3.26e-08,58.5,74.51
lcl|ORF476_fragment12:23216:23419,WP_258555143.1,53.061,49,23,0,17,65,13,61,3.36e-08,57.0,73.47
lcl|ORF476_fragment12:23216:23419,WP_231794873.1,48.148,54,28,0,14,67,1,54,3.44e-08,58.2,74.07
lcl|ORF476_fragment12:23216:23419,WP_231817406.1,48.148,54,28,0,14,67,1,54,3.61e-08,58.2,72.22
lcl|ORF476_fragment12:23216:23419,WP_256058463.1,50.000,54,27,0,14,67,1,54,3.62e-08,58.2,72.22
lcl|ORF476_fragment12:23216:23419,WP_002557490.1,53.061,49,23,0,17,65,325,373,3.67e-08,58.2,73.47
lcl|ORF476_fragment12:23216:23419,WP_229407470.1,46.296,54,29,0,14,67,1,54,3.83e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_229282219.1,46.296,54,29,0,14,67,1,54,3.83e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_220456672.1,44.828,58,32,0,10,67,2,59,3.95e-08,58.2,68.97
lcl|ORF476_fragment12:23216:23419,WP_229280166.1,46.296,54,29,0,14,67,1,54,4.06e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_086141865.1,46.296,54,29,0,14,67,1,54,4.06e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_122480980.1,46.296,54,29,0,14,67,1,54,4.14e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_229277937.1,46.296,54,29,0,14,67,1,54,4.14e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_117114916.1,46.296,54,29,0,14,67,1,54,4.14e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_003675072.1,46.296,54,29,0,14,67,1,54,4.14e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_123072438.1,46.296,54,29,0,14,67,1,54,4.18e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_072575293.1,46.296,54,29,0,14,67,1,54,4.18e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_016496502.1,46.296,54,29,0,14,67,1,54,4.22e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_086141139.1,46.296,54,29,0,14,67,1,54,4.31e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_229308902.1,46.296,54,29,0,14,67,1,54,4.31e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_209557956.1,47.170,53,28,0,14,66,1,53,4.34e-08,57.4,67.92
lcl|ORF476_fragment12:23216:23419,WP_086348404.1,47.170,53,28,0,14,66,1,53,4.34e-08,57.4,67.92
lcl|ORF476_fragment12:23216:23419,WP_109884843.1,46.296,54,29,0,14,67,1,54,4.35e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_228340836.1,46.296,54,29,0,14,67,1,54,4.35e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_256048797.1,51.852,54,26,0,14,67,1,54,4.41e-08,57.8,72.22
lcl|ORF476_fragment12:23216:23419,WP_216577947.1,46.296,54,29,0,14,67,1,54,4.43e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_202059167.1,47.170,53,28,0,14,66,1,53,4.48e-08,57.4,67.92
lcl|ORF476_fragment12:23216:23419,WP_019253256.1,46.296,54,29,0,14,67,1,54,4.48e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_134907834.1,46.296,54,29,0,14,67,1,54,4.48e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_229279459.1,46.296,54,29,0,14,67,1,54,4.52e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_152743012.1,46.296,54,29,0,14,67,1,54,4.61e-08,58.2,75.93
lcl|ORF476_fragment12:23216:23419,WP_010000077.1,53.061,49,23,0,19,67,6,54,4.62e-08,58.2,73.47
lcl|ORF476_fragment12:23216:23419,WP_260168820.1,53.061,49,23,0,19,67,6,54,4.66e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_029509569.1,53.061,49,23,0,19,67,6,54,4.66e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_084459514.1,53.061,49,23,0,19,67,6,54,4.66e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_261638401.1,53.061,49,23,0,19,67,6,54,4.66e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_129873335.1,53.061,49,23,0,19,67,6,54,4.71e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_141308237.1,53.061,49,23,0,19,67,6,54,4.80e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_095652944.1,53.061,49,23,0,19,67,6,54,4.85e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_077282181.1,53.061,49,23,0,19,67,6,54,4.89e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_068851738.1,53.061,49,23,0,19,67,6,54,4.94e-08,57.8,73.47
lcl|ORF476_fragment12:23216:23419,WP_197252721.1,47.059,51,27,0,17,67,27,77,5.06e-08,57.8,74.51
lcl|ORF476_fragment12:23216:23419,WP_153929714.1,48.148,54,28,0,14,67,1,54,5.08e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_131648882.1,51.852,54,26,0,14,67,1,54,5.09e-08,57.8,72.22
lcl|ORF476_fragment12:23216:23419,WP_191667529.1,48.148,54,28,0,14,67,1,54,5.13e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_107690522.1,46.296,54,29,0,14,67,1,54,5.24e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_228342256.1,46.296,54,29,0,14,67,1,54,5.24e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_229269760.1,46.296,54,29,0,14,67,1,54,5.29e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_098039650.1,46.296,54,29,0,14,67,1,54,5.29e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_153702012.1,46.296,54,29,0,14,67,1,54,5.29e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_229283910.1,46.296,54,29,0,14,67,1,54,5.34e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_231823858.1,46.296,54,29,0,14,67,1,54,5.34e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_003669066.1,46.296,54,29,0,14,67,1,54,5.39e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_152738419.1,46.296,54,29,0,14,67,1,54,5.39e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_182589988.1,46.296,54,29,0,14,67,1,54,5.39e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_113897209.1,46.296,54,29,0,14,67,1,54,5.44e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_170090731.1,46.296,54,29,0,14,67,1,54,5.44e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_078009637.1,46.296,54,29,0,14,67,1,54,5.50e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_085650542.1,46.296,54,29,0,14,67,1,54,5.50e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_168240680.1,46.296,54,29,0,14,67,1,54,5.50e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_250105610.1,49.020,51,26,0,17,67,29,79,5.55e-08,57.4,66.67
lcl|ORF476_fragment12:23216:23419,WP_102815976.1,46.296,54,29,0,14,67,1,54,5.55e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_181103448.1,51.852,54,26,0,14,67,1,54,5.58e-08,57.4,72.22
lcl|ORF476_fragment12:23216:23419,WP_182602364.1,49.020,51,26,0,17,67,4,54,5.66e-08,57.8,74.51
lcl|ORF476_fragment12:23216:23419,WP_152700163.1,46.296,54,29,0,14,67,1,54,5.72e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_152703091.1,46.296,54,29,0,14,67,1,54,5.77e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_260241603.1,46.296,54,29,0,14,67,1,54,5.77e-08,57.8,75.93
lcl|ORF476_fragment12:23216:23419,WP_229398208.1,46.296,54,29,0,14,67,1,54,5.77e-08,57.8,75.93
lcl|ORF477_fragment12:23444:23566,WP_006585425.1,82.500,40,7,0,1,40,64,103,4.83e-12,67.8,90.00
lcl|ORF477_fragment12:23444:23566,WP_027825326.1,80.000,40,8,0,1,40,64,103,1.27e-11,66.6,87.50
lcl|ORF477_fragment12:23444:23566,WP_167802490.1,82.353,34,6,0,7,40,70,103,2.94e-09,60.1,88.24
lcl|ORF477_fragment12:23444:23566,WP_006586115.1,76.471,34,8,0,7,40,76,109,3.07e-08,57.0,88.24
lcl|ORF477_fragment12:23444:23566,WP_022091370.1,76.471,34,8,0,7,40,76,109,3.22e-08,57.0,88.24
lcl|ORF477_fragment12:23444:23566,WP_167494281.1,76.471,34,8,0,7,40,70,103,3.55e-08,57.0,88.24
lcl|ORF477_fragment12:23444:23566,WP_234977174.1,76.471,34,8,0,7,40,70,103,3.66e-08,57.0,88.24
lcl|ORF477_fragment12:23444:23566,WP_167802967.1,76.471,34,8,0,7,40,70,103,3.88e-08,56.6,88.24
lcl|ORF477_fragment12:23444:23566,WP_247937416.1,58.621,29,12,0,8,36,76,104,0.001,43.9,79.31
lcl|ORF477_fragment12:23444:23566,WP_049513851.1,58.621,29,12,0,8,36,76,104,0.002,43.5,79.31
lcl|ORF477_fragment12:23444:23566,WP_106388301.1,58.621,29,12,0,8,36,76,104,0.002,43.5,79.31
lcl|ORF477_fragment12:23444:23566,WP_106083136.1,58.621,29,12,0,8,36,76,104,0.002,43.5,79.31
lcl|ORF477_fragment12:23444:23566,WP_268734067.1,56.250,32,14,0,8,39,76,107,0.002,43.5,71.88
lcl|ORF477_fragment12:23444:23566,WP_264344657.1,62.963,27,10,0,8,34,76,102,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_143876712.1,56.250,32,14,0,8,39,76,107,0.002,43.5,71.88
lcl|ORF477_fragment12:23444:23566,WP_126407845.1,56.250,32,14,0,8,39,76,107,0.002,43.5,71.88
lcl|ORF477_fragment12:23444:23566,WP_117277200.1,56.250,32,14,0,8,39,76,107,0.002,43.5,71.88
lcl|ORF477_fragment12:23444:23566,WP_117644756.1,56.250,32,14,0,8,39,76,107,0.002,43.1,71.88
lcl|ORF477_fragment12:23444:23566,WP_020998309.1,56.250,32,14,0,8,39,76,107,0.002,43.1,71.88
lcl|ORF477_fragment12:23444:23566,WP_231847294.1,62.963,27,10,0,8,34,51,77,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_049533357.1,56.250,32,14,0,8,39,76,107,0.002,43.1,71.88
lcl|ORF477_fragment12:23444:23566,WP_247908601.1,56.250,32,14,0,8,39,76,107,0.002,43.1,71.88
lcl|ORF477_fragment12:23444:23566,WP_003039411.1,56.250,32,14,0,8,39,76,107,0.002,43.1,71.88
lcl|ORF477_fragment12:23444:23566,WP_247905954.1,62.963,27,10,0,8,34,76,102,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_174721420.1,56.250,32,14,0,8,39,76,107,0.002,43.1,71.88
lcl|ORF477_fragment12:23444:23566,WP_247906521.1,62.963,27,10,0,8,34,76,102,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_003037709.1,62.963,27,10,0,8,34,76,102,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_150891313.1,62.963,27,10,0,8,34,76,102,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_264348702.1,62.963,27,10,0,8,34,76,102,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_195323269.1,62.963,27,10,0,8,34,76,102,0.002,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_164232120.1,62.963,27,10,0,8,34,76,102,0.003,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_070654281.1,62.963,27,10,0,8,34,76,102,0.003,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_070812334.1,62.963,27,10,0,8,34,76,102,0.003,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_247907185.1,62.963,27,10,0,8,34,76,102,0.003,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_268730468.1,62.963,27,10,0,8,34,76,102,0.003,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_024052437.1,62.963,27,10,0,8,34,76,102,0.003,43.1,81.48
lcl|ORF477_fragment12:23444:23566,WP_126467705.1,62.963,27,10,0,8,34,76,102,0.003,42.7,81.48
lcl|ORF477_fragment12:23444:23566,WP_138099508.1,62.963,27,10,0,8,34,76,102,0.003,42.7,81.48
lcl|ORF477_fragment12:23444:23566,WP_144210955.1,62.963,27,10,0,8,34,76,102,0.003,42.7,81.48
lcl|ORF477_fragment12:23444:23566,WP_021002101.1,62.963,27,10,0,8,34,76,102,0.003,42.7,81.48
lcl|ORF477_fragment12:23444:23566,WP_204982563.1,62.963,27,10,0,8,34,76,102,0.003,42.7,81.48
lcl|ORF477_fragment12:23444:23566,WP_057489812.1,62.963,27,10,0,8,34,76,102,0.004,42.7,81.48
lcl|ORF477_fragment12:23444:23566,WP_003026345.1,62.963,27,10,0,8,34,76,102,0.004,42.7,81.48
lcl|ORF477_fragment12:23444:23566,WP_105956448.1,53.125,32,15,0,8,39,87,118,0.005,42.4,75.00
lcl|ORF477_fragment12:23444:23566,WP_263779608.1,51.613,31,15,0,9,39,80,110,0.006,42.0,77.42
lcl|ORF477_fragment12:23444:23566,WP_091275220.1,51.515,33,16,0,7,39,82,114,0.008,41.6,66.67
lcl|ORF477_fragment12:23444:23566,WP_035167860.1,48.485,33,17,0,2,34,81,113,0.009,41.6,72.73
lcl|ORF477_fragment12:23444:23566,WP_250097940.1,50.000,34,17,0,6,39,82,115,0.009,41.6,67.65
lcl|ORF477_fragment12:23444:23566,WP_240377764.1,53.125,32,15,0,9,40,84,115,0.010,41.6,68.75
lcl|ORF477_fragment12:23444:23566,WP_264340038.1,59.259,27,11,0,8,34,76,102,0.017,40.8,77.78
lcl|ORF477_fragment12:23444:23566,WP_140922264.1,46.875,32,17,0,8,39,87,118,0.020,40.4,71.88
lcl|ORF477_fragment12:23444:23566,WP_105987290.1,46.875,32,17,0,8,39,87,118,0.020,40.4,71.88
lcl|ORF477_fragment12:23444:23566,WP_179124045.1,53.125,32,15,0,8,39,83,114,0.020,40.4,65.62
lcl|ORF477_fragment12:23444:23566,WP_094908830.1,53.125,32,15,0,8,39,83,114,0.021,40.4,65.62
lcl|ORF477_fragment12:23444:23566,WP_176967793.1,53.125,32,15,0,8,39,83,114,0.022,40.4,65.62
lcl|ORF477_fragment12:23444:23566,WP_003074547.1,53.125,32,15,0,8,39,76,107,0.029,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_221736667.1,53.125,32,15,0,8,39,76,107,0.031,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_037598745.1,53.125,32,15,0,8,39,76,107,0.032,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_020997593.1,53.125,32,15,0,8,39,76,107,0.032,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_221735339.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_102570506.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_125364221.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_003030532.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_102574039.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_049493964.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_117276574.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_070668391.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_009567960.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_091587267.1,50.000,32,16,0,8,39,83,114,0.034,40.0,65.62
lcl|ORF477_fragment12:23444:23566,WP_247938660.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_037584662.1,53.125,32,15,0,8,39,76,107,0.034,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_232619606.1,53.125,32,15,0,8,39,87,118,0.035,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_008470541.1,50.000,30,15,0,8,37,73,102,0.035,40.0,76.67
lcl|ORF477_fragment12:23444:23566,WP_048785132.1,53.125,32,15,0,8,39,76,107,0.035,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_125412232.1,53.125,32,15,0,8,39,76,107,0.035,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_022525327.1,53.125,32,15,0,8,39,76,107,0.035,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_247926867.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_117281427.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_096362529.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_125396463.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_117283169.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_119055726.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_082311824.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_006269797.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_022794496.1,50.000,32,16,0,8,39,83,114,0.036,40.0,65.62
lcl|ORF477_fragment12:23444:23566,WP_246031907.1,48.485,33,17,0,7,39,92,124,0.036,40.0,63.64
lcl|ORF477_fragment12:23444:23566,WP_235043795.1,53.125,32,15,0,8,39,87,118,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_003077778.1,53.125,32,15,0,8,39,76,107,0.036,40.0,68.75
lcl|ORF477_fragment12:23444:23566,WP_158738335.1,50.000,32,16,0,8,39,83,114,0.036,40.0,65.62
lcl|ORF477_fragment12:23444:23566,WP_247948281.1,53.125,32,15,0,8,39,87,118,0.037,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_230588901.1,53.125,32,15,0,8,39,87,118,0.037,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_021002433.1,53.125,32,15,0,8,39,76,107,0.037,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_247954171.1,53.125,32,15,0,8,39,76,107,0.038,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_151620842.1,53.125,32,15,0,8,39,76,107,0.038,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_255777008.1,53.125,32,15,0,8,39,87,118,0.039,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_022527043.1,53.125,32,15,0,8,39,76,107,0.039,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_117281036.1,53.125,32,15,0,8,39,76,107,0.039,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_004224529.1,53.125,32,15,0,8,39,76,107,0.039,39.7,68.75
lcl|ORF477_fragment12:23444:23566,WP_256637826.1,48.485,33,17,0,7,39,14,46,0.039,38.9,72.73
lcl|ORF477_fragment12:23444:23566,WP_258861788.1,53.125,32,15,0,8,39,87,118,0.040,39.7,68.75
lcl|ORF478_fragment12:23576:24019,WP_006585425.1,82.192,146,26,0,1,146,108,253,1.32e-75,241,88.36
lcl|ORF478_fragment12:23576:24019,WP_006585425.1,28.000,100,71,1,9,107,356,455,6.75e-04,49.3,57.00
lcl|ORF478_fragment12:23576:24019,WP_027825326.1,79.452,146,30,0,1,146,108,253,2.15e-72,233,86.30
lcl|ORF478_fragment12:23576:24019,WP_027825326.1,28.000,100,71,1,9,107,356,455,0.005,47.0,55.00
lcl|ORF478_fragment12:23576:24019,WP_167802490.1,66.901,142,47,0,5,146,112,253,3.34e-56,191,78.17
lcl|ORF478_fragment12:23576:24019,WP_167802490.1,32.941,85,56,1,21,104,368,452,0.011,45.8,57.65
lcl|ORF478_fragment12:23576:24019,WP_167802967.1,66.901,142,47,0,5,146,112,253,3.48e-56,191,78.17
lcl|ORF478_fragment12:23576:24019,WP_167802967.1,32.941,85,56,1,21,104,368,452,0.011,45.8,57.65
lcl|ORF478_fragment12:23576:24019,WP_022091370.1,66.901,142,47,0,5,146,118,259,3.61e-56,191,78.17
lcl|ORF478_fragment12:23576:24019,WP_022091370.1,32.941,85,56,1,21,104,374,458,0.010,45.8,57.65
lcl|ORF478_fragment12:23576:24019,WP_234977174.1,66.901,142,47,0,5,146,112,253,3.63e-56,191,78.17
lcl|ORF478_fragment12:23576:24019,WP_234977174.1,30.392,102,70,1,4,104,351,452,0.006,46.6,54.90
lcl|ORF478_fragment12:23576:24019,WP_167494281.1,66.197,142,48,0,5,146,112,253,2.60e-55,189,77.46
lcl|ORF478_fragment12:23576:24019,WP_167494281.1,32.941,85,56,1,21,104,368,452,0.010,45.8,57.65
lcl|ORF478_fragment12:23576:24019,WP_006586115.1,66.197,142,48,0,5,146,118,259,3.15e-55,189,77.46
lcl|ORF478_fragment12:23576:24019,WP_006586115.1,32.941,85,56,1,21,104,374,458,0.010,45.8,57.65
lcl|ORF478_fragment12:23576:24019,WP_109250526.1,43.651,126,69,1,4,127,127,252,1.08e-26,113,69.84
lcl|ORF478_fragment12:23576:24019,WP_109250526.1,38.356,73,42,2,10,80,376,447,0.006,46.6,61.64
lcl|ORF478_fragment12:23576:24019,WP_040473349.1,42.254,142,82,0,4,145,114,255,2.09e-26,112,63.38
lcl|ORF478_fragment12:23576:24019,WP_082836701.1,40.972,144,84,1,4,146,113,256,1.38e-25,110,62.50
lcl|ORF478_fragment12:23576:24019,WP_082836701.1,32.530,83,53,2,21,101,371,452,0.025,44.7,60.24
lcl|ORF478_fragment12:23576:24019,WP_006737965.1,39.855,138,82,1,4,140,115,252,1.39e-25,110,63.77
lcl|ORF478_fragment12:23576:24019,WP_006737965.1,33.333,84,55,1,21,103,374,457,0.023,45.1,53.57
lcl|ORF478_fragment12:23576:24019,WP_240398617.1,39.855,138,82,1,4,140,115,252,1.40e-25,110,63.77
lcl|ORF478_fragment12:23576:24019,WP_240398617.1,33.333,84,55,1,21,103,374,457,0.023,45.1,53.57
lcl|ORF478_fragment12:23576:24019,WP_206488108.1,40.972,144,84,1,4,146,113,256,1.46e-25,110,62.50
lcl|ORF478_fragment12:23576:24019,WP_206488108.1,32.530,83,53,2,21,101,371,452,0.024,45.1,60.24
lcl|ORF478_fragment12:23576:24019,WP_006735208.1,39.855,138,82,1,4,140,115,252,1.50e-25,110,63.77
lcl|ORF478_fragment12:23576:24019,WP_082137212.1,40.972,144,84,1,4,146,113,256,4.13e-25,109,62.50
lcl|ORF478_fragment12:23576:24019,WP_009310554.1,39.130,138,83,1,4,140,115,252,9.72e-25,108,63.04
lcl|ORF478_fragment12:23576:24019,WP_009310554.1,33.333,84,55,1,21,103,374,457,0.021,45.1,53.57
